"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"114",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1994",NA,"Red River along left bank at River Mile 100.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281609"">http://data.gbif.org/ws/rest/occurrence/get/198281609</a>","169579",-92.39889,31.28667,TRUE
"115",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1998",NA,"Red River along left bank at River Mile 100.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281793"">http://data.gbif.org/ws/rest/occurrence/get/198281793</a>","186519",-92.39889,31.28667,TRUE
"116",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1981",NA,"Red River along right bank at River Mile 94.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281120"">http://data.gbif.org/ws/rest/occurrence/get/198281120</a>","123981",-92.36833,31.22139,TRUE
"117",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1985",NA,"Red River along right bank at River Mile 94.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281311"">http://data.gbif.org/ws/rest/occurrence/get/198281311</a>","141412",-92.36833,31.22139,TRUE
"118",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1999",NA,"Red River along right bank at River Mile 93.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281809"">http://data.gbif.org/ws/rest/occurrence/get/198281809</a>","188193",-92.35944,31.21167,TRUE
"119",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1982",NA,"Red River along right bank at River Mile 97.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281168"">http://data.gbif.org/ws/rest/occurrence/get/198281168</a>","127622",-92.35889,31.24306,TRUE
"120",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1987",NA,"Red River along right bank at River Mile 97.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281383"">http://data.gbif.org/ws/rest/occurrence/get/198281383</a>","148980",-92.35889,31.24306,TRUE
"121",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1988",NA,"Red River along right bank at River Mile 97.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281440"">http://data.gbif.org/ws/rest/occurrence/get/198281440</a>","153524",-92.35889,31.24306,TRUE
"122",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1998",NA,"Red River along right bank at River Mile 93.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281794"">http://data.gbif.org/ws/rest/occurrence/get/198281794</a>","186566",-92.35528,31.21278,TRUE
"123",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1988",NA,"Red River along right bank at River Mile 90.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281429"">http://data.gbif.org/ws/rest/occurrence/get/198281429</a>","152640",-92.34167,31.20667,TRUE
